Assistant Tax Controller - Tax Operations,"Role Summary:
The Assistant Tax Controller works with the Tax Operations team and the Regional Centers of Excellence to implement and execute all tax related activities that contribute to the quality and accuracy of internal reporting.
The role provides a view of the tax elements of the business financial statements & disclosures and includes interaction with leadership of the business.

Essential Responsibilities:
Coordinates the Tax Balance Sheet pre-close and close reviews and liaise with controller and Finance teams as required to obtain information relevant for the financial close and related analysis.
Partner with FP&A; and Finance teams on the cash tax payments forecast and reconciliation processes.
Identify and drive continuous improvement in the rigor, analytics & processes related to the closing process.
Manages the wing-to-wing tax accounting process under ASC 740 rules including the review of the GAAP to stat adjustment for tagging, deferred tax, stat to tax adjustments and return to accrual.
Oversee the accounting and reconciliation of the income tax balances for BHGE-TPS business legal entities and branches.
Partner with Tax Operation team and Regional COE to support the filing of the corporate income tax returns for the BHGE-TPS business legal entities and branches.
Monitor uncertain tax positions and partner with controller to ensure proper booking of reserves in business ledgers.


Qualifications/Requirements:
Demonstrated knowledge in US GAAP accounting for income taxes and tax compliance processes
College Degree in Finance or Accounting, strong accounting skills or equivalent knowledge or work experience.
ACCA or CPA qualified (or equivalent) (or in process of obtaining license)
5+ years of experience with Statutory/Tax filings, with focus on Tax controller, preferably within BHGE, GE or with a Big 4
Knowledge of Tax IT applications
Strong oral and written communication skills
Strong interpersonal skills, ability to create and maintain positive relationships
Ability to adjust to varying priorities in a dynamic environment, work under pressure, and prioritize tasks to meet deadlines


Desired Characteristics:
Attention to details & experience with data analytics
Ability to identify risk areas which can impact the timeliness and accuracy of the tasks assigned and propose solutions
Strong PC skills, experience with ERP and reporting systems


About Us:
Baker Hughes, a GE company (NYSE:BHGE) is the worlds first and only fullstream provider of integrated oilfield products, services and digital solutions. We deploy minds and machines to enhance customer productivity, safety and environmental stewardship, while minimizing costs and risks at every step of the energy value chain. With operations in over 120 countries, we infuse over a century of experience with the spirit of a startup  inventing smarter ways to bring energy to the world.

Follow Baker Hughes, a GE company on Twitter @BHGECo, or visit us at BHGE.com.

Locations: Malaysia; Kuala Lumpur"
Customer Service,"Vacancy :Customer Service @Call Centre for Collection Agency based at

Brickfields Kuala Lumpur .

Age 18yrs above min SPM welcome to apply

No experiance needed as training provided

Salary RM 1300-2000 plus attractive high commission.

Cal/whatsappl 014-9856578 Mr.Sanny for Interview

Email: Click below."
Front Desk Admin Assistant,"international company

Employers Requirement: Temp

Temp Durations: 6-12 months contract

Starting Immediate/ On: immediate

Age Restriction (if any): <35 yrs

Job Description: manage reception counter, attend to calls & guests
provide admin support


Job Requirement: SPM /diploma holder with abv 3 yrs related work experience
presentable, pleasant looks, courteous
good spoken English, well versed with protocol on VIP guests



PC Knowledge: msword,excel.powerpoint


Pay Offered: RM3000 negotiable"
Account Clerk,"Perform and manage day to day bank transaction, including verifying, classifying, computing, posting and recording accounts receivable data.
Perform daily administrative works such as data entry, documentation processing & filling to ensure that these are maintained in an effective, up to date and accurate manner.
Update sales, collection data records / control file on daily basis
Attending to incoming calls and inquiries"
Group Finance Analyst,"Description
An experienced, motivated and proactive Group Finance Analyst is needed to manage and drive for growth as a significant initiative within Experian organization. As such the successful candidate will have a great opportunity to help shape the Group Finance in Malaysia.
Key Responsibilities:

Work within the Group Finance function for a listed public (FTSE50) company
Gain reporting and analysis experience, working on a variety of different processes
Partner with finance teams across Experian globally

Main Responsibilities:

Actively involved in global month-end reporting and forecasting processes.
Work closely with the regional and group finance teams to ensure global month-end reporting and forecasting requirements are met (including data quality).
Ensure integrity of forecast data in global financial reporting system.
Support the regional and local finance teams through the monthly group reporting requirements for statutory Income Statement, Balance Sheet and Cash flow, ensuring the quality of such data in the system (which includes identifying errors in data and advising on cause and how to resolve).
Assist in the production of the statutory cash flow report.
Contribute to the delivery of a section of a high quality, accurate and insightful monthly Global Management Report (Statutory Income Statement, Balance Sheet, Operating Cash flow, Debtor metrics, Net Debt reports).
Monitor and report against month-end control metrics (e.g. submission of month-end data by the group deadline) to support a fast and efficient close process across the regions.
Support the preparation of Experian Group statutory results and year-end process which may include preparing notes.
Support the completion of the statutory Q&A; pack at half year and year end.
Support the development of the Group Financial Reporting Systems.

Other Responsibilities:

Identify process improvements and efficiencies within Global finance team.
Conduct ad hoc analysis and assist with other team activities, as required.
Assist in Budget preparation activities, Half Year Review and Quarterly Performance Reviews
Project work (if any).

Knowledge, Experience & Qualifications

Qualified Chartered Accountant with strong university degree qualification. A member of internationally recognised accountancy qualification is a MUST, i.e. CPA, ACA, CGMA (CIMA) or equivalent.

Experiences & Skills:

Minimum 5 years working experiences in the finance or accounting ground.


Ability to work directly with Senior Executives and manage within a matrix organization.


Ability to develop, analyse and effectively interpret financial information to be able to turn data into insights that lead to driving business decisions.


Proven stakeholder management & relationship building capabilities.


Experienced with fast-paced large volume, dynamic, complex, international operations.


Excellent communication skills (written & oral).


Cross-cultural awareness (APAC, Europe/North America  preferably in a global context).


Extensive knowledge of financial systems & interdependencies.


Problem solving; ability to investigate problems, identify root cause and implement solutions.


Strong team player as part of wider finance community.


Resilient and durable, able to maintain momentum in the face of obstacles and setbacks.


Able to deal with ambiguity and uncertainty in an effective manner.


Ability to work according to strict deadlines and manage various demands, demonstrating accuracy, attention to detail and organizational skills."
Admin Assistant,"Job No.
NJS/WY.PI.8.1

Nature of Business
Exhibition, Interior Design & construction and Event Management

Job Description
To record attendance record, handle staff recruitment process, leaving handover process.To conduct training, meeting, outings and minutes record.To arrange documents/parcel delivery, book air ticket & accommodation.ISO documents preparation & filling.To apply or renewal on government sectors/software license/permit.To control stock, stationeries, name card/form printing, office stuffs, and office outlook.To handle of office equipment/computer maintenance.

Requirements
SPM, Cert, Diploma in any relatedChinese Speaking, Female candidatesMin 1-2 years experience in related experienceWilling to work office job and age open
Salary
RM2,000 - RM2,500

Location
Sungai Buloh, Selangor"
Technician,"Responsible to perform fabricates, installations, preventive maintenance, general reports, and related items in good condition constantly.-If you would like to take the next step in your career, please see our current vacancies. Send us your details and tell us why you have what it takes to become a part of our team."
Purchasing Executive - Shah Alam,"POSITION - PURCHASING EXECUTIVE
LOCATION - SECTION13, SHAH ALAM
SALARY - RM 2300 -2500
5 WORKING DAYS ONLY

Job Description:-
1) Assist day-to-day purchasing process, for example, update the invoice to system, filing, recording and etc.
2) To tabulate, summaries and compile the purchasing monthly report.
3) Liaise with suppliers for quotations, generate price comparison and prepare the daily order.
4) Liaise with related departments on the material delivery schedule.

Requirements:-
1) Candidate must possess minimum SPM or above.
2) Computer literate in Microsoft Office
3) Able to work independently with minimum supervision. With a positive attitude and willing to learn and absorb new knowledge.
4) Min 2 years working experience

If you are keen to apply, kindly email your resume.

Regards,
Agensi Pekerjaan NS Shue Sdn Bhd."
Business Control Officer,"Some careers open more doors than others.

If youre looking for a career that will unlock new opportunities, join HSBC and experience the possibilities. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.

As part of the worlds leading international bank, HSBC Securities Services provides robust and

reliable solutions that enhance performance and mitigate risk, today and in the future. Working

with institutional investors, banks, insurance companies, governments and multinational

corporations, HSBC Securities Services offers a range of fund administration, global custody,

sub-custody and clearing, and corporate trust and loan agency services.

We are now inviting qualified individuals to join this team in the role of Business Control Officer .

Principal responsibilities
Preparation of company financial statements data;
Regulatory reporting submission within set timeline;
Perform reconciliation for all cash and securities accounts within the set timeline;
Responsible for timely issuing of tax invoices to clients and ensure outstanding fees are tracked and monitored;
Identify and investigate reconciliation breaks within the set timeline;
Liaising and monitoring closely the responses of stock and cash accounts with counterparties, SSO and relevant teams to resolve the reconciliation breaks in a timely manner;
Assist in office administration matters such as placing order of stationeries, perform maintenance of all office furniture and equipment and so forth;
Assist the team to manage the administration of the private trust/estate matters;
Support the line manager in implementation of records management within the department.
Qualifications
Requirements
Good command in written and spoken English and Bahasa Malaysia;
Good interpersonal skills and ability to interact well with all level of employees and external customers;
Good organization, and problem solving/analytical skills;
Able to multi-task and manage multiple deadlines;
Computer literacy and systems aptitude are essential;
Self-motivated and results oriented.
Expected to plan, manage and co-ordinate the day-to-day operation within priorities and service level agreed internally & externally.
Ensure strict compliance to the relevant Deeds, Prospectuses, operation manual and other relevant regulatory requirements as well as the international accounting standards.
Mature, independent and able to work well under pressure;
A highly accountable individual, and self-starter.
Only Malaysian is encouraged to apply. Youll achieve more when you join HSBC.

www.hsbc.com.my/careers

HSBC takes pride in a diverse and inclusive working environment that sees our people benefit from mentoring, flexible working and the support of Employee Resource Network Groups. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. HSBCPMK

Issued by HSBC Bank Malaysia Bhd."
Reverse Logistics Supervisor,"Planning, organizing, coordinating, follow up and supervise daily reverse logistic of warehouse on BBTU/ Zerolution, RMA/DOA, return to vendor activities. Conduct transactional processes to facilitate customers product returns to the warehouse and pass on for the next course of action.
Requirements/Skills
Possess at least SPM qualification.Minimum 2 years of experience in a Warehouse role.Computer literate in MS office.Experience using ERP system (AX) and RF Scanner.Ability to multi-task and prioritize work and manage time effectively.Attention to detail.

Are you a Brightstar?
At Brightstar, we handle every stage of a mobile devices lifecycle for our customers-from the moment its manufactured to trade in and re-sale, and everything in between.

This industry moves fast. But so do we. Whats innovative today might become outdated tomorrow, so we have to be able to see the big picture and sweat the small details. Doing that successfully takes trust, teamwork and a knack for making the complicated simple.

Were looking for creative, quick and relentless talent to join the team. Are you one of us?"
Reverse Logistics Supervisor,"Planning, organizing, coordinating, follow up and supervise daily reverse logistic of warehouse on BBTU/ Zerolution, RMA/DOA, return to vendor activities. Conduct transactional processes to facilitate customer's product returns to the warehouse and pass on for the next course of action.


Requirements/Skills

Possess at least SPM qualification.
Minimum 2 years of experience in a Warehouse role.
Computer literate in MS office.
Experience using ERP system (AX) and RF Scanner.
Ability to multi-task and prioritize work and manage time effectively.
Attention to detail.

Are you a Brightstar?

At Brightstar, we handle every stage of a mobile device's lifecycle for our customers-from the moment it's manufactured to trade in and re-sale, and everything in between.


This industry moves fast. But so do we. What's innovative today might become outdated tomorrow, so we have to be able to see the big picture and sweat the small details. Doing that successfully takes trust, teamwork and a knack for making the complicated simple.


We're looking for creative, quick and relentless talent to join the team. Are you one of us?"
Admin,"Provide general administrative and clerical support including mailing, scanning, faxing and copyingMaintain electronic and had hard copy filling systemPerform data entryOpen, sort and distribute incoming correspondence
Requirements :
Candidate must possess at least SPM and above, any field.Required Language(s):English, Bahasa Malaysia ,and Chinese.Independent and Computer literatePrefer those able to start work immediately
Lowest Qualification :
SPM / O Level"
Equipment Technician,"Responsible for performing electrical or mechanical troubleshooting to determine problems in non-functioning electro-mechanical equipment used in the manufacturing process. Dismantles, adjusts, repairs, and assembles equipment according to layout plans, blueprints, operating or repair manuals, rough sketches or drawings. Uses test and diagnostic equipment to perform checkouts. Rebuilds manufacturing equipment as required.

May perform equipment modifications as directed by manufacturing engineers."
Secretary cum Assistant,"Requirements:
Candidate should possess at least a Certificate/Diploma in Secretarial or equivalent.
Possesses good command of written and spoken English, Bahasa Malaysia & Chinese.
Preferably 1 to 2 years of working experience as a secretary/admin assistant.
Knowledge of Microsoft Office (Word, Excel).
Able to prioritize work and follow-up with datelines.
Fresh graduates are encouraged to apply.

Interested applicant(s) are required to submit via email, a complete resume providing full details of academic qualification, work experience, current and expected salary with a recent passport-sized photograph (n.r) to admin@tbkssb.com.my (Subject: Secretary cum Assistant)."
Finance & Admin Delivery Team Leader- Order to Cash (Bahasa Indonesia),"Job Description
Expert demonstrated skill set of OTC processes in scope; Includes review of process/participation in client reviews etc
Strong end to end knowledge on Cash Application, Collections process, Billing and Customer Creations
Lead Special Projects andManage customer expectations
Billing, Re-invoicing and issuance of Credit Notes
Collections Follow ups
Recording of Payments and Cash Application.
AR Invoice Reconciliation and Customer Account Reconciliation
Bad Debt Monitoring and reporting.
Skills Requirements
At least 5 Yrs of relevant work experience in a F&A; with good exposure to OTC domain / BPO or any other industry in accounting field
Collections & Disputes handling experience.
Ability to communicate with accuracy and clarity both verbally and written
Working knowledge of ERP environment
Aptitude for understanding and solving problems
Strong work ethics, maturity and leadership qualities
Resilience and Flexibility
Language skill proficiency: Fluent English & Bahasa Indonesia is a must
Desired Skills
Ability to work to deadlines whilst maintaining quality of work and effective work relationship with team and client
Additional information
Working in shifts is a mandate. Candidates applying and selected for the job will be expected to work in shifts - including evening and night shifts. Shifts will be 24x7 in nature and can vary depending on geographies supported



Required Technical and Professional Expertise

A Bachelors or Masters degree in commerce discipline
Fluency In Communications Skills (both spoken and written)/ soft skills
The responsibility will be order processing, Credits management, Cash Applications and bank reconciliations and Customer Master


Preferred Tech and Prof Experience

N/A

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Citibank Berhad - Risk Management - Basel and Global Credit Risk Reporting - Assistant Vice President,"Primary Location: Malaysia,Wilayah Persekutuan,Kuala Lumpur
Education: Bachelor's Degree
Job Function: Risk Management
Schedule: Full-time
Shift: Day Job
Employee Status: Regular
Travel Time: No
Job ID: 18056827

Description

AVP, Risk Management - Basel & Global Credit Risk Reporting
Support Country Risk Manager (CRM) in portfolio risk management to ensure adherence, compliance and timely reporting with accuracy and consistency
Provide information for CRM to reinforce clear risk appetite in business in delivering standard risk management framework of oversight and controls
Key Responsibilities
Key responsibilities can be broken down into 3 parts (a) Global Regulatory and Corporate reporting (b) Basel reporting and model validation (c) Regional Data Automation
Manage a team of 4 employees to support the key responsibilities of Risk Reporting and Automation Project
Develop, maintain and monitor monthly and quarter submission for Basel and US regulatory reporting to ensure accurate information reported and comply with policy
Undertake holistic review and maintenance of Basel models to ensure best practice benchmarks are developed and adhered through a process of continuous improvement Identify and escalate emerging and material risks within products losses and performance of the model to Country Risk Manager
Mitigate operation risk through re-engineering and automate data warehouse extraction to ORP reports to improve MIS framework governance and minimized manual involvement in regulatory reporting
Facilitates regional risk reporting centralization project by being the country lead representative and act as liaison with Global/Regional counterparty in managing the data mapping, validation and ensure project within timeline
Participate in Global projects in robust Loss Forecast models development Provide support to ensure high standard of data enrichment and validation

Qualifications

Professional or Degree Holder in Computer Science, Actuarial Science, Statistics, Decision Management, MIS or any related fields
Preferably with 4-6 years prior experience in a similar job function would be an added advantage
Programming knowledge in SAS skills would be preferred
Must be comfortable working with computer-based financial models and related tools
Diligent, attention to details, analytical and an aptitude for numbers is a must
Must be highly motivated, have the ability to work independently and be comfortable in"
General Office Worker - Part Time,"Part time General Office Work - RM512/month
Salak South, Kuala Lumpur

An Event & Wedding decoration company based in KL area is looking for Long Term Part Time Office General Worker.

*** Salary is RM512 per month
*** Minimum 2 days work per week (weekdays only-Choose any 2 days)
*** Operation hour from 9.30am to 6.30pm

Responsibilities:
> to prepare upcoming event materials.
> general tasks assign by management.

Requirements:
> must be willing to work minimum any 2 weekdays in a week.
> preferable staying around old klang road/kuchai lama/salak south/happy garden/taman desa/sri petaling/oug/sg. besi & etc.. area.

> Interested please WhatsApp (NO calls please) the following:
1) Name
2) Age
3) Sex
4) location from?
5) Occupation
6) Possess transport? Car/Motor
7) Day & Time available to work?

WhatsApp to 018-290 8005"
"Administrator, Shareholder Services (Singapore)","What is the opportunity?

As Administrator in Shareholder Services Department, you will be accountable to ensure all clients information are updated in SARA system. This includes all subscriptions, redemptions, transfers and switches. You are also responsible in ensuring that all client instructions are executed to a high standard of service and accuracy.

This role is supporting Australia region with working hours between 11:00am and 8:00pm.

What will you do?

Contribute to ongoing client satisfaction by ensuring their needs and expectations are met through service excellence; propose initiatives to improve service quality and help resolve issues.
Responsible for all activities are being completed and delivered within agreed timeframes, ensure target Funds deadline are strictly adhered to avoid missing a trade date, and approve / sign-off on correspondence.
Carry out cross-training for developmental and back-up purposes, ensure ownership of the training plan for direct reports.
Manage and follow cash processes with various counterparts and set up cash instructions for the funds as well as for the clients.
Assist in business improvement and client integration projects.
Mitigate financial/reputational risk by ensuring appropriate controls are developed and maintained in compliance with regulatory requirements or company policies.

What do you need to succeed?

Must-have
Post-secondary education with an economical background/finance or equivalent experience.
Typically 2 years experience in Transfer Agency or financial services industry in an operations environment.
Proficiency in MS Office applications (Word and Excel).
Fluency in English (both oral and written).

Nice-to-have
A sense of urgency to achieve excellent results
Flexible, ability to cope with stress and pressure
Good organizational awareness
Knowledge of other languages is an asset

Whats in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
A comprehensive Total Rewards Program including performance based bonuses, flexible benefits, and competitive compensation
Leaders who support your development through coaching and managing opportunities
A world-class training program in financial services
A collaborative dynamic culture where personal initiative and hard work are recognized and rewarded

About RBC
Royal Bank of Canada is Canadas largest bank, and one of the largest banks in the world, based on market capitalization. We are one of North Americas leading diversified financial services companies, and provide personal and commercial banking, wealth management, insurance, investor services and capital markets products and services on a global basis. We have over 80,000 full- and part-time employees who serve more than 16 million personal, business, public sector and institutional clients through offices in Canada, the U.S. and 37 other countries. For more information, please visit rbc.com.

Join our Talent Community
Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.
Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers.

Inclusion and Equal Opportunity Employment
RBC is an equal opportunity employer committed to diversity and inclusion. We are pleased to consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veterans status, Aboriginal/Native American status or any other legally-protected factors. Disability-related accommodations during the application process are available upon request.

JOB SUMMARY
City: Cyberjaya
Address: Wisma RBC
Work Hours/Week: 40
Work Environment: Office
Employment Type: Permanent
Career Level: Experienced Hire/Professional
Pay Type: Monthly
Required Travel (%): 0-25
Exempt/Non-Exempt: N/A
People Manager: No
Application Deadline: 10/05/2018
Req ID: 173175
Posting Notes:"
Part Timer - Mid Valley,"Valiram is set to open the very first large scale Victorias Secret in Mid Valley, Kuala Lumpur featuring the full assortment of Lingerie, Beauty & Victorias Secret PINK! (to join on 3rd October 2018)

Positions Available:
Part Timer - must be able to work 9 hours in a day and 5 days in a week, minimum commitment 2 months (RM10 per hour, can make around RM1800 in a month)

Requirements:
Passionate about dealing with customers
Have some experience working in retail
Well groomed
Able to work on retail working hours (on rotation shift, weekends and public holidays)
Language: English, Malay. Mandarin will be an added advantage

Those who are interested to work in a top retail with dynamic and exciting working environment is welcomed to apply! Send email me your resume and photo at khaliesa.farid(AT)valiram.com [Subject: Application for Victoria's Secret Mid Valley] or call/WhatsApp Khaliesa at 0183752157."
HUMAN RESOURCE ASSIST,"Maintain staff annual leave / sub leave on PH records updating to and perform filling.
Maintain and update all rank & file staff confidential files as per personal file record checklist.
Prepare the monthly punch card for hotel trainee and rank and file staff.
Organize the bi-monthly staff birthday bash and any other staff activities as per Human Resource employee relation activities calendar.
Coordinate the nomination of employee of the month and arrange for the award presentation.
Handle the staff EPF and SOCSO related issues. Obtain regular updates from the authorities on the issues of EPF and SOCSO to update Human Resource Manager accordingly.
Provide administrative support to security related matter as instructed by Human Resource Manager.
Update departmental training hours by individual employee into system.
Update the medical expenses by individual employee into system.
Update the organizational chart by departmental on monthly basis.
Update the daily trainee and management record to be verified by Human Resource Manager on weekly basis.
Visit staff in hospital to ensure good communication between sick staff and the management.
Take and prepare minute for meeting of Human Resource.
Be familiar with Employee Handbook, Collective Agreement and Labour law. Be able to explain accurately to staff.
Assist HR executive to prepare the staff orientation and other related activities.
Other duties as assigned."
Attendant/Cashier,"Description of tasks - Required are customer service attendants and cashiers.
Join an exciting new company at grass roots and grow with the company. Persons with an understaning and willingness for providing top quaility service preffered.
No previous experience required. Shop is located in Sri Petaling. Should be computer literate.
Location - Kuala Lumpur
Work type - SHIFT WORK - Full and Part time positions available.
Salary - From 1500 MYR
Type of contract - Permanent

Requirements:
Minimum education level - High school
Computer skills - Microsoft Excel, Microsoft Outlook, Microsoft Word
Please send your resume to: info@tradehouseasia.com"
Customer Experience Site Leader,"Role Overview
The SPS Centre of Excellence (COE) in SLP provides critical support activities to the global business, including Data and Reporting Analytics, Customer Care including Order Management, Master Data Maintenance, Service and Invoicing, Technical Support, and functional expertise in Finance, Sales Support and Marketing Operations. The organization has grown to more than 50 employees over the last 1 years, and we have plans to continue investing in the site going forward. The Site Leader is responsible for providing overall leadership to the Centre of Excellence, setting future strategy, and continuing to grow and develop the capabilities to provide a world class support team for all the Global Business Enterprises across SPS.
Key responsibilities
Develop a Strategic Plan (STRAP) for the Center of Excellence (COE), focused on developing skills and capabilities aligned with current and future business needs
Engage across the business and functions to understand needs and requirements and develop an aligned resourcing and skills strategy
Continue to evaluate organization effectiveness and site performance, driving change initiatives and reviewing organization design where needed
Enable a knowledge centered support model to improve overall customer experience
Partner with functional leaders to deploy best in class automation and tool set to improve the ease of doing business for both employees and customers
Create a continuous improvement and learning culture, driving process and tool improvements which enhance employee and customer experiences
Take overall responsibility for site performance and driving improvements across key metrics
Act as the direct line manager for all functional leaders in the COE
Partner with global matrix managers to establish aligned and consistent work direction and priorities, both for direct reports and employees within the COE

YOU MUST HAVE
Bachelor Degree in Business Studies, Administration, Communications or any related
discipline.
8  10 years experiences in leading a large shared services organization or MNC
Excellent skills in coaching and mentoring
Results driven and team-oriented
Confident communicator  written, oral, presentations
Fluent in English and local dialect
WE VALUE
 Understanding of operating within a COE structure
Ability to interact effectively with senior management and employees
Comfortable working in a complex and highly matrixed environment
Strategic thinking skills with experience driving large change programs
Six Sigma/Lean qualifications and HOS acumen are a strong advantage
Good interpersonal and customer relations skills
Exempt
INCLUDES
ADDITIONAL INFORMATION
Job ID: req160209
Category: Customer/Product Support
Location: UOA Corporate Tower, Avenue 10, The Vertical,, Bangsar South City, No. 8, Jalan Kerinchi, Kuala Lumpur, WP 59200 MYS
Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status."
"Associate Specialist, Source to Settle","(MSD) Regional Delivery Centers (RDC), located across three regions (Americas, Europe, and Asia), are responsible for the timely and efficient delivery of standardized, global financial processes. The RDC  AP in Petaling Jaya, Malaysia will be responsible for the execution and delivery of a broad range of financial services and processes across MSD business divisions and markets for the APs region.

The incumbent will be responsible for the execution and delivery of the customer service for all applicable markets in the AP. Scope of position includes handling and resolving internal and external stakeholder requests pertaining to procurement process, invoice process, and employee expense management.

Primary responsibilities for this position include, but are not limited to, the following:

Resolve customer queries in the areas of procurement, accounts payable and employee expense management inquiriesThrough daily problem resolution, identify and propose process improvementAssist in communications with internal business customersCollaborate with various MSD organizations to resolve process and/or technical issues across multiple ERP systemsProperly and effectively escalate issues that cannot be resolved real timeEnsure compliance with company policies and procedures and supports company mission, values and standards of ethics and integrityCollaborate with various personnel to resolve reconciliation issues within system and/or vendor relationshipsEffectively manage and prioritize workload efficiently and accurately while maintaining a positive customer service culture
Qualifications
Bachelors Degree in Business Administration, Accounting or FinanceMinimum of 1 year of experience in a finance or accounting department of a multinational company preferred, fresh graduate encourage to applyBusiness Level fluency (oral and written) in Japanese languageExperience working with Case/Ticket Management Software, specifically BMC RemedyExperience using SAP desiredExperience working in an organization providing services across multiple markets or geographiesStrong communication bilingual in English and Japanese, interpersonal, and organization skills required
Job: Shared Services
Primary Location: APAC-MY-14-Kuala Lumpur
Employee Status: Regular
Number of Openings: 1
Company Trade Name:MSD"
