(u'accountant', 0.47233038989759013)
(u'practical', 0.47221878714155363)
(u'someone', 0.47130008758293385)
(u'consultant', 0.47125052486610874)
(u'consultants', 0.47125052486610874)
(u'curriculum', 0.4709019967366742)
(u'appropriate', 0.47037430969026917)
(u'improve', 0.46947848128309994)
(u'excellent', 0.46844863794217273)
(u'apply', 0.4680109176279522)
(u'progress', 0.46779587497260583)
(u'train', 0.467436887394617)
(u'department', 0.46736459788371154)
(u'services', 0.4671001488228299)
(u'improving', 0.4665303728857467)
(u'aspect', 0.4661617749438908)
(u'general', 0.4657976512440863)
(u'client', 0.4651921077242161)
(u'clients', 0.4651921077242161)
(u'basic', 0.46467764237207676)
(u'organizational', 0.4636134436046632)
(u'should', 0.4634207550843856)
(u'undertake', 0.4633072265939723)
(u'planning', 0.4632624092685306)
(u'earn', 0.46306136057513547)
(u'workplace', 0.4627531519700464)
(u'assistance', 0.46236620828710834)
(u'competitive', 0.4620149900573186)
(u'mentor', 0.4619508231503353)
(u'get', 0.4599916953375256)
(u'financial', 0.4597212801433995)
(u'guidance', 0.45942043552928014)
(u'recruit', 0.4592543126918924)
(u'critical', 0.458995231829213)
(u'valuable', 0.4589727169724939)
(u'accounting', 0.458047991493563)
(u'sure', 0.4578891156703746)
(u'administrative', 0.4563856550587585)
(u'who', 0.4560462267748728)
(u'exceptional', 0.45522482299502)
(u'matter', 0.4546544570385086)
(u'assessment', 0.4545251305040269)
(u'degree', 0.45443182214789457)
(u'fulfil', 0.4529153162339222)
(u'whatev', 0.4520886648633269)
(u'focus', 0.45158623839450784)
(u'focused', 0.45158623839450784)
(u'really', 0.44977368369862897)
(u'specialist', 0.44956984549542817)
(u'pursue', 0.4493051620878916)
(u'assist', 0.44922000012832775)
(u'interns', 0.4489051986533702)
(u'strategies', 0.44886220042512215)
(u'freelance', 0.4488586233064417)
(u'hire', 0.4484116470367214)
(u'educational', 0.44807736315904506)
(u'mind', 0.44798839042111444)
(u'think', 0.4478853326199922)
(u'thinking', 0.4478853326199922)
(u'prepare', 0.44730712727317623)
(u'teamwork', 0.44714519419749255)
(u'confidence', 0.4470274346278076)
(u'certification', 0.4464649170083782)
(u'process', 0.4463255891312542)
(u'background', 0.4460786943151914)
(u'proficient', 0.4459149168238361)
(u'enough', 0.44579476484957137)
(u'benefits', 0.44556000255117567)
(u'benefit', 0.44556000255117567)
(u'confident', 0.4452366863189845)
(u'creative', 0.4446546171865585)
(u'experiences', 0.4446139129296935)
(u'specific', 0.44449281675014995)
(u'future', 0.44434801972902294)
(u'importance', 0.44418982795635625)
(u'personal', 0.44397975687022606)
(u'worker', 0.4439729753431893)
(u'excellence', 0.4438245448913425)
(u'possess', 0.4436341339886504)
(u'busy', 0.4435929916514173)
(u'develop', 0.4429338074884706)
(u'taking', 0.4426273347558807)
(u'accomplish', 0.44261758496133813)
(u'student', 0.4425770536901573)
(u'resources', 0.44236496953447557)
(u'want', 0.4416776496843946)
(u'development', 0.4414997655627838)
(u'great', 0.44145279638806556)
(u'way', 0.4412919433764236)
(u'nurse', 0.4407837974307275)
(u'best', 0.440657992995469)
(u'supervisors', 0.4397068909444486)
(u'industry', 0.43927864356278806)
(u'expert', 0.43852041154314897)
(u'making', 0.4382518352132206)
(u'make', 0.4382518352132206)
(u'providing', 0.43809786167864784)
(u'provide', 0.43809786167864784)
(u'strong', 0.4380674265316188)
(u'importantly', 0.4380439483770403)
(u'interpersonal', 0.4379136976835294)
(u'situation', 0.43772988949965275)
(u'preparation', 0.43770115274052085)
(u'undertaking', 0.43710769193121074)
(u'secretarial', 0.43651208547159576)
(u'realize', 0.4363402411473386)
(u'clerical', 0.4359012587683566)
(u'legal', 0.43574107691368913)
(u'wage', 0.4356185196217974)
(u'ensure', 0.43540212615020346)
(u'manpower', 0.4353062172788632)
(u'give', 0.4340381676395445)
(u'sense', 0.43342122745547673)
(u'go', 0.43328121556426413)
(u'going', 0.43328121556426413)
(u'proper', 0.4327285373296216)
(u'much', 0.4321186351266634)
(u'objectives', 0.43191101192134207)
(u'some', 0.4313958815038851)
(u'projects', 0.43132356310711567)
(u'teams', 0.4312565936557749)
(u'assess', 0.43114535068234805)
(u'would', 0.4308112414223586)
(u'agencies', 0.43080003304388303)
(u'effort', 0.43062271439994043)
(u'completion', 0.430475293612712)
(u'healthcare', 0.42997753951799733)
(u'attitude', 0.42987076918796147)
(u'individual', 0.42983524829214437)
(u'rather', 0.42967330015569927)
(u'perspective', 0.42961795027982863)
(u'specialized', 0.42928713059363444)
(u'all', 0.42897804665409367)
(u'person', 0.4288141798105892)
(u'agency', 0.42880472918878415)
(u'caring', 0.4287550482487098)
(u'vital', 0.42852763728712884)
(u'thing', 0.42852497421059077)
(u'qualify', 0.42823482120645406)
(u'programs', 0.4281837075471029)
(u'supervisory', 0.42818090485097815)
(u'customer', 0.428018969402023)
(u'willingness', 0.4278572225115659)
(u'keep', 0.427461373487933)
(u'own', 0.427221613892519)
(u'employ', 0.42714304661394964)
(u'classroom', 0.4267100255040651)
(u'specialization', 0.42666098283945036)
(u'potential', 0.42652662642698264)
(u'entrepreneurial', 0.4264825292449088)
(u'advantage', 0.4263265731294724)
(u'obtaining', 0.42613376434397454)
(u'outsourcing', 0.42579768853685274)
(u'put', 0.42556669553021576)
(u'hard', 0.4252668713135511)
(u'acting', 0.42495474051426735)
(u'chance', 0.42465931716790906)
(u'pay', 0.4242115654759404)
(u'certifications', 0.4241935478431443)
(u'there', 0.4239783155744111)
(u'purpose', 0.42361845564792266)
(u'knowledgeable', 0.4235178805572614)
(u'acumen', 0.4235126628530116)
(u'keeping', 0.42288391838348)
(u'kind', 0.4226794765229933)
(u'honest', 0.42222328643057294)
(u'term', 0.42215354669994)
(u'engineers', 0.42199698975621003)
(u'senior', 0.421970379889125)
(u'medical', 0.42177343134201417)
(u'ask', 0.42176723503173064)
(u'educated', 0.4214525333980097)
(u'solve', 0.4214363306821378)
(u'solving', 0.4214363306821378)
(u'practices', 0.42110259635641123)
(u'anyone', 0.4207452598968977)
(u'organisation', 0.42073337845270464)
(u'preferred', 0.42067922034075034)
(u'prefer', 0.42067922034075034)
(u'finance', 0.420476560172101)
(u'especially', 0.42037823588930834)
(u'maintain', 0.42031722850422804)
(u'ensuring', 0.4201121562105218)
(u'manage', 0.4200319283837495)
(u'else', 0.41995036232159105)
(u'find', 0.4198435160139367)
(u'possible', 0.4197182980690397)
(u'tool', 0.4193279586913751)
(u'tools', 0.4193279586913751)
(u'could', 0.41926621660103125)
(u'crucial', 0.41867554712526045)
(u'consideration', 0.41867095218148254)
(u'managing', 0.41863787166605937)
(u'very', 0.41837334759003664)
(u'technique', 0.41818642607099593)
(u'environment', 0.4180200356063477)
(u'everyone', 0.417971122392152)
(u'prospect', 0.4176552393948489)
(u'gain', 0.41737395888863393)
(u'certain', 0.4171974880455866)
(u'respect', 0.4167701430546046)
(u'always', 0.4164211417688709)
(u'not', 0.41617812028241596)
(u'have', 0.4154899563653066)
(u'reason', 0.41524837534283465)
(u'different', 0.41489027661524014)
(u'speaking', 0.41482490277235623)
(u'priority', 0.4146779345875692)
(u'priorities', 0.4146779345875692)
(u'administrator', 0.41397249086781746)
(u'payroll', 0.4135425284769063)
(u'why', 0.4134689816319722)
(u'organisational', 0.4134256044813722)
(u'preparing', 0.4132860818990084)
(u'your', 0.4127316297426321)
(u'that', 0.41248127260999995)
(u'health', 0.41218758567735747)
(u'them', 0.4120158719023052)
(u'commitment', 0.411992102674287)
(u'workload', 0.41196690601137953)
(u'clearly', 0.4118517828471857)
(u'life', 0.4116667127662872)
(u'immediate', 0.411617902966383)
(u'undergraduate', 0.4111167352028149)
(u'harder', 0.41101668942536207)
(u'physical', 0.4108130281886552)
(u'departments', 0.41059930378246934)
(u'marketing', 0.41054963068026895)
(u'strategy', 0.41041102547650365)
(u'contract', 0.410258608976206)
(u'years', 0.4100013786387626)
(u'year', 0.4100013786387626)
(u'graduation', 0.4099406381168636)
(u'change', 0.4098465661587939)
(u'even', 0.409772481438458)
(u'patience', 0.4097493309436714)
(u'receptionist', 0.40966021777594125)
(u'beyond', 0.4092640475374721)
(u'keen', 0.4092150559602442)
(u'others', 0.4090953924362378)
(u'advisor', 0.4090255494566508)
(u'bring', 0.4088893821623951)
(u'poor', 0.4086871480196418)
(u'university', 0.40861989892382883)
(u'maintenance', 0.40832986622985834)
(u'communication', 0.408106862192434)
(u'consultancy', 0.4076250476674772)
(u'logistics', 0.4075778181883244)
(u'effectively', 0.4075741483162928)
(u'asset', 0.40748855678752927)
(u'explain', 0.40735511374628997)
(u'start', 0.407094350798467)
(u'office', 0.4070838404863545)
(u'sector', 0.40708103517054073)
(u'organization', 0.4070393743784242)
(u'highly', 0.40703833887887586)
(u'fantastic', 0.40702000437528063)
(u'closely', 0.40695683441486574)
(u'same', 0.40689865153859894)
(u'field', 0.4068945556788979)
(u'literacy', 0.40683467342563184)
(u'standards', 0.4068268776613564)
(u'standard', 0.4068268776613564)
(u'interest', 0.40660373474717404)
(u'satisfactory', 0.4065171325295322)
(u'flexibility', 0.40647047223200705)
(u'basis', 0.40646084605232946)
(u'essential', 0.4062247974336937)
(u'evaluate', 0.406219038836956)
(u'capabilities', 0.40620708101467295)
(u'capability', 0.40620708101467295)
(u'analytical', 0.4061786771616579)
(u'mental', 0.4060686196832716)
(u'aware', 0.40603640343414527)
(u'fundamental', 0.4059590448336817)
(u'procedure', 0.40593714778738116)
(u'procedures', 0.40593714778738116)
(u'more', 0.405525951095803)
(u'research', 0.40531461113368494)
(u'grasp', 0.40488783914294496)
(u'question', 0.4046488297603872)
(u'assume', 0.40463250206795387)
(u'enthusiastic', 0.40441793269509957)
(u'tough', 0.4040987763459042)
(u'activity', 0.40395905541761135)
(u'activiti', 0.40395905541761135)
(u'activities', 0.40395905541761135)
(u'minimum', 0.40394306861941787)
(u'social', 0.4039212331568939)
(u'real', 0.40372362029474396)
(u'thorough', 0.40355495623949866)
(u'paperwork', 0.40351238600956163)
(u'sort', 0.40289441555987027)
(u'fill', 0.40284081666506694)
(u'prove', 0.4027352520383498)
(u'proven', 0.4027352520383498)
(u'personally', 0.4025807187241658)
(u'class', 0.40241649195408086)
(u'satisfaction', 0.40223401564806527)
(u'actual', 0.4021533794224017)
(u'young', 0.4016041657114173)
(u'productive', 0.401497464239312)
(u'sale', 0.4014457611022316)
(u'sales', 0.4014457611022316)
(u'assurance', 0.40137445441861075)
(u'tell', 0.401360640313031)
(u'-pron-', 0.4011171597344806)
(u'our', 0.4011171597344806)
(u'depend', 0.40108514802027095)
(u'specialists', 0.400739147497314)
(u'right', 0.40064529422064)
(u'exam', 0.4005411666514785)
(u'helpful', 0.40047001102661683)
(u'useful', 0.4004026768055415)
(u'reputation', 0.400080781224591)
(u'posses', 0.40000039207763893)
(u'poss', 0.40000039207763893)
(u'people', 0.3995419242955133)
(u'labor', 0.39941719224353955)
(u'answer', 0.39902627223240905)
(u'documentation', 0.39902199775454994)
(u'counsel', 0.3989001081272096)
(u'counseling', 0.3989001081272096)
(u'can', 0.39889918539677943)
(u'reporting', 0.39885722857923617)
(u'become', 0.3986885333419023)
(u'too', 0.39865287238612046)
(u'creativity', 0.39847497697406)
(u'when', 0.3984711191695397)
(u'meaningful', 0.3981329589337059)
(u'suit', 0.3980455509561013)
(u'interview', 0.3979842081393892)
(u'criteria', 0.397962605476477)
(u'criterion', 0.397962605476477)
(u'trouble', 0.39762973886248043)
(u'service', 0.3976105141431413)
(u'passion', 0.3974755437160831)
(u'certainly', 0.3974124400702736)
(u'accountability', 0.3972705038034416)
(u'move', 0.39718143991266863)
(u'demand', 0.396985296215822)
(u'consistent', 0.3969849742452636)
(u'learner', 0.39693140138944905)
(u'prerequisite', 0.39692342093057364)
(u'relationships', 0.3963750379402855)
(u'relationship', 0.3963750379402855)
(u'lesson', 0.39614137795402526)
(u'accountancy', 0.39612427026110025)
(u'assessments', 0.3960318557212681)
(u'everything', 0.39599594827245793)
(u'familiarity', 0.39576211155817603)
(u'something', 0.39545537524257934)
(u'careful', 0.39511405125601784)
(u'spend', 0.3949515195292871)
(u'strategic', 0.39491531812764147)
(u'regards', 0.3948270238798685)
(u'already', 0.39475231505203584)
(u'will', 0.3944529314669689)
(u'current', 0.3941366079364028)
(u'entail', 0.39401612859199)
(u'least', 0.3939094002010125)
(u'completed', 0.39366686724570354)
(u'hone', 0.3934631422349487)
(u'readiness', 0.39336172152784543)
(u'concepts', 0.3929219692361433)
(u'serious', 0.3928671394646486)
(u'industries', 0.3928311584330064)
(u'quality', 0.3926988436226173)
(u'possibilities', 0.39245234457918904)
(u'possibility', 0.39245234457918904)
(u'just', 0.3920167665039813)
(u'overseas', 0.39201442577292417)
(u'where', 0.39181511514867395)
(u'deserve', 0.3918071106481488)
(u'regard', 0.39160180852395066)
(u'handling', 0.39149664421391517)
(u'money', 0.3914649337862285)
(u'requisite', 0.391422869520584)
(u'adequate', 0.39120536920080745)
(u'excel', 0.39063098645312033)
(u'integrity', 0.39049045120279635)
(u'associates', 0.3902470320363916)
(u'associate', 0.3902470320363916)
(u'overall', 0.39019587943916934)
(u'self', 0.3897383023770853)
(u'contractor', 0.38956544077434696)
(u'contractors', 0.38956544077434696)
(u'like', 0.389498709073596)
(u'oversee', 0.3894102806444134)
(u'officer', 0.38935368352701905)
(u'effective', 0.38931571152950173)
(u'corporate', 0.3889372206084849)
(u'credit', 0.38885584185299393)
(u'continue', 0.3888204658998396)
(u'disability', 0.3888118942202948)
(u'sufficient', 0.388628078713662)
(u'other', 0.38854479485323556)
(u'income', 0.3883845643846713)
(u'qualities', 0.3883344073674301)
(u'objective', 0.3882403160711728)
(u'simply', 0.38812060646696656)
(u'based', 0.3880832446638306)
(u'masters', 0.38744348172889714)
(u'choice', 0.3872962206050503)
(u'believe', 0.3872768583542886)
(u'master', 0.3869531002186428)
(u'ever', 0.38694614495622187)
(u'reasonable', 0.38691964205623264)
(u'effectiveness', 0.3868089091092312)
(u'generalist', 0.38662190021469234)
(u'doubt', 0.3865371922998887)
(u'companies', 0.38633493033420985)
(u'company', 0.38633493033420985)
(u'contribute', 0.38621734064927504)
(u'part', 0.3861114443890313)
(u'join', 0.3860517313013333)
(u'many', 0.38566928773927256)
(u'still', 0.3855642410697516)
(u'support', 0.38554109244703544)
(u'being', 0.38553743658041945)
(u'realise', 0.3854971047560998)
(u'primary', 0.3854801047653859)
(u'mean', 0.3854759455033988)
(u'audit', 0.3853956533571351)
(u'diligence', 0.38489809759776583)
(u'mindset', 0.3846270730642295)
(u'goal', 0.3845930882254926)
(u'goals', 0.3845930882254926)
(u'compensation', 0.38431325173273184)
(u'understands', 0.3838851737163895)
(u'accountable', 0.3838463533224602)
(u'encouraged', 0.3837903941353303)
(u'encourage', 0.3837903941353303)
(u'out', 0.38378511115524117)
(u'abroad', 0.3837247047092788)
(u'exciting', 0.3836830277191208)
(u'leave', 0.38343192634481915)
(u'project', 0.3834235084654355)
(u'evaluation', 0.3832965448412914)
(u'coordinator', 0.3832149764209798)
(u'firms', 0.3832008662973738)
(u'implement', 0.3831138010022048)
(u'these', 0.3831116826298557)
(u'never', 0.3830502532172475)
(u'practise', 0.3830450380019509)
(u'urgently', 0.3823630591085949)
(u'achieve', 0.3823047147150529)
(u'posting', 0.3822568307082853)
(u'picking', 0.382223378970677)
(u'expect', 0.3816871392768393)
(u'such', 0.38151437451326264)
(u'performance', 0.38138611167860276)
(u'resource', 0.3813296876811786)
(u'language', 0.3812755106267519)
(u'specialised', 0.3810111020251363)
(u'point', 0.3809844703865015)
(u'imagine', 0.38097988006873595)
(u'program', 0.3808034942718008)
(u'particularly', 0.38077882081830605)
(u'driving', 0.38064104937073434)
(u'intelligence', 0.38055216551972093)
(u'higher', 0.38049529677683225)
(u'conduct', 0.3804077314638572)
(u'deadline', 0.3803935137547966)
(u'issues', 0.38034196618688365)
(u'issue', 0.38034196618688365)
(u'negotiating', 0.3800327597660347)
(u'however', 0.3798813449136977)
(u'subject', 0.37984446892753465)
(u'participation', 0.37951488856648785)
(u'investment', 0.37945161899967295)
(u'considerable', 0.3792916796277244)
(u'idea', 0.3792432542180248)
(u'decision', 0.3791838747614007)
(u'actively', 0.37917589148962444)
(u'desire', 0.3791363211191198)
(u'versed', 0.37908372087374)
(u'verse', 0.37908372087374)
(u'professionally', 0.379040461950231)
(u'quite', 0.3786229842878194)
(u'communicate', 0.37859083323052334)
(u'enthusiasm', 0.37802523071380856)
(u'answers', 0.3779050275275848)
(u'science', 0.3777989691837189)
(u'processes', 0.3776238279840197)
(u'truly', 0.37760420254655014)
(u'disabilities', 0.3775828609280083)
(u'establish', 0.3775190365932551)
(u'area', 0.377392871490943)
(u'firm', 0.3772990572044165)
(u'significant', 0.37702921765019315)
(u'equipment', 0.3770271007592958)
(u'scope', 0.37665549082799454)
(u'key', 0.3766095579071276)
(u'lack', 0.37628750141135514)
(u'experts', 0.37601519316140986)
(u'coordination', 0.3759869307620608)
(u'feel', 0.3759687170715691)
(u'productivity', 0.3759311686205806)
(u'ethic', 0.3756993360979576)
(u'ethics', 0.3756993360979576)
(u'psychology', 0.375696631071921)
(u'create', 0.3751650982694219)
(u'extensive', 0.3751111088516309)
(u'initiatives', 0.37506240949089253)
(u'initiative', 0.37506240949089253)
(u'build', 0.3750010128832648)
(u'building', 0.3750010128832648)
(u'difference', 0.3743018496637851)
(u'outcome', 0.37405621786028875)
(u'operations', 0.37394651070145163)
(u'operation', 0.37394651070145163)
(u'attendance', 0.37352259321839876)
(u'suggestion', 0.37350921127848224)
(u'acceptable', 0.37345934038958806)
(u'currently', 0.3734585117218274)
(u'outsource', 0.373246968891605)
(u'outsourced', 0.373246968891605)
(u'educate', 0.3731300353493777)
(u'extremely', 0.37310429355473607)
(u'correct', 0.3731030347237051)
(u'then', 0.37293188963861346)
(u'perhaps', 0.37275201679139913)
(u'modeling', 0.37274120739401556)
(u'ultimately', 0.3727137770294422)
(u'welfare', 0.3724077155963047)
(u'once', 0.3722711959761136)
(u'clinical', 0.3721015085898597)
(u'participate', 0.3719122815438515)
(u'plan', 0.37189246048016755)
(u'practitioner', 0.37151779250260675)
(u'submit', 0.37146656009528134)
(u'hospitality', 0.37141726844474277)
(u'verbal', 0.3714030154012787)
(u'likely', 0.37130357763860034)
(u'various', 0.37117176210823105)
(u'respected', 0.3709881407580802)
(u'works', 0.37089054086917705)
(u'arts', 0.37073829208226206)
(u'bachelor', 0.37053145800533005)
(u'public', 0.37052385691857376)
(u'step', 0.3700862244562816)
(u'operational', 0.37006816402684173)
(u'example', 0.3698967198577249)
(u'administration', 0.36973954890365424)
(u'dedication', 0.3693333845352925)
(u'safety', 0.36925809477926175)
(u'eager', 0.3691780286757703)
(u'proactive', 0.3690125708064894)
(u'diverse', 0.3689470251675957)
(u'assign', 0.3689015426259752)
(u'high', 0.36884461187249207)
(u'ambition', 0.3688244362091804)
(u'yet', 0.3685939919627259)
(u'capable', 0.368440876229267)
(u'possibly', 0.3683665244450702)
(u'reasoning', 0.3683642329495964)
(u'hand', 0.3682748055461701)
(u'amazing', 0.36821326842778634)
(u'labour', 0.3678652254384416)
(u'aspiration', 0.36776173780901483)
(u'contracting', 0.36765937769389945)
(u'translate', 0.36758417348193406)
(u'further', 0.36748019919517116)
(u'timely', 0.3674323056557367)
(u'strive', 0.3672989680701792)
(u'testing', 0.3671660943663323)
(u'come', 0.3668970518236687)
(u'perform', 0.36675525432453226)
(u'relations', 0.3665955889368008)
(u'relation', 0.3665955889368008)
(u'certificate', 0.36655634766845535)
(u'remember', 0.3665420967056778)
(u'status', 0.3665019842788171)
(u'tip', 0.36607351060497584)
(u'place', 0.3658354646151597)
(u'expense', 0.3657590088991871)
(u'full', 0.36568031168084514)
(u'negotiation', 0.36565171711175715)
(u'equip', 0.36552639169779333)
(u'interesting', 0.3654449705366847)
(u'sourcing', 0.36539814478735044)
(u'expectation', 0.3653375221227144)
(u'citizenship', 0.36531715688643296)
(u'openings', 0.3653124620943605)
(u'passionate', 0.3652611837074653)
(u'manner', 0.36519767944267306)
(u'desirable', 0.3651179833197662)
(u'related', 0.3650390298537462)
(u'relate', 0.3650390298537462)
(u'stressful', 0.36490123377934025)
(u'problems', 0.364776739965719)
(u'deliver', 0.3647173832510772)
(u'economic', 0.3639929178624218)
(u'recognition', 0.36388325717673475)
(u'accredit', 0.36373743675565606)
(u'scheduling', 0.3635765410777597)
(u'oversight', 0.3634522275867186)
(u'one', 0.36340359996332144)
(u'past', 0.36316003359393256)
(u'consistently', 0.36305389541814714)
(u'varied', 0.3630246995686409)
(u'authority', 0.3628974705623963)
(u'savvy', 0.3628549951148824)
(u'fluency', 0.36266761295979666)
(u'remuneration', 0.36258407161321893)
(u'handle', 0.36249347184626984)
(u'policy', 0.36237508413404385)
(u'polici', 0.36237508413404385)
(u'policies', 0.36237508413404385)
(u'promising', 0.3622652697308272)
(u'ahead', 0.3622515615099723)
(u'referral', 0.3621664235705643)
(u'broad', 0.36202134163747535)
(u'now', 0.3619908370315065)
(u'actions', 0.3618858841858785)
(u'quickly', 0.3618057208680997)
(u'temporary', 0.36147984679014544)
(u'alone', 0.36132768385168496)
(u'familiar', 0.36128345455238275)
(u'coding', 0.36124077405277777)
(u'cod', 0.36124077405277777)
(u'methodology', 0.36122159326329073)
(u'plans', 0.36115987008202755)
(u'organizations', 0.3609785606927747)
(u'salesperson', 0.3608143301342699)
(u'problem', 0.3606023035211154)
(u'only', 0.3605495615610028)
(u'encouragement', 0.36053623830689807)
(u'budget', 0.36051874583198645)
(u'description', 0.3603127338244557)
(u'accreditation', 0.360165874714017)
(u'programming', 0.36012283783513077)
(u'portfolio', 0.3600529618977373)
(u'forward', 0.3600486301129816)
(u'application', 0.35995391468918964)
(u'applications', 0.35995391468918964)
(u'talk', 0.3599208286285481)
(u'ongoing', 0.3598925339405415)
(u'ongo', 0.3598925339405415)
(u'typing', 0.3595969355579917)
(u'wealth', 0.35950062809352296)
(u'mechanic', 0.3593882317554742)
(u'impact', 0.3593734221032282)
(u'insurance', 0.3593189831770004)
(u'ideally', 0.35931469641306757)
(u'few', 0.35927259382624566)
(u'admit', 0.35898990158950994)
(u'ready', 0.35895930027097533)
(u'whose', 0.3588711743454147)
(u'terrific', 0.3585598385836164)
(u'prior', 0.358530769040412)
(u'edit', 0.35844854818016536)
(u'editing', 0.35844854818016536)
(u'manufacture', 0.3584399673633235)
(u'manufacturing', 0.3584399673633235)
(u'detailed', 0.358374776147051)
(u'appointment', 0.3581728745845924)
(u'often', 0.3579989221913383)
(u'pick', 0.3577932766263967)
(u'rule', 0.3577158499045743)
(u'rules', 0.3577158499045743)
